2GU05001,USD,1,07/09/2020,G10830100,1,,,07/09/2020,,07/09/2020,R,***BEYONDSPRING INC,100,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,7.9200000000,15.8400000000,0.00,,,,0.0000000000,0.0000000000,JNL,,G10830100,07/09/2020,07/09/2020
2GU05001,USD,E,07/09/2020,G10830100,1,,,07/09/2020,,07/09/2020,D,***BEYONDSPRING INC,-100,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,7.9200000000,15.8400000000,0.00,,,,0.0000000000,0.0000000000,JNL,,G10830100,07/09/2020,07/09/2020
2GU05003,USD,1,07/09/2020,26853E102,1,,,07/09/2020,,07/09/2020,R,***EHANG HOLDINGS LIMITED,75,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,5.8550000000,11.7100000000,0.00,,,,0.0000000000,0.0000000000,JNL,,26853E102,07/09/2020,07/09/2020
2GU05003,USD,1,07/09/2020,36257Y109,1,,,07/09/2020,,07/09/2020,R,***GSX TECHEDU INC,119400,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,39.1050000000,78.2100000000,0.00,,,,0.0000000000,0.0000000000,JNL,,36257Y109,07/09/2020,07/09/2020
2GU05003,USD,1,07/09/2020,45166V106,1,,,07/09/2020,,07/09/2020,D,IDEANOMICS INC,-64427,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,0.7800000000,1.5600000000,0.00,,,,0.0000000000,0.0000000000,JNL,,45166V106,07/09/2020,07/09/2020
2GU05003,USD,1,07/09/2020,781314109,1,,,07/09/2020,,07/09/2020,D,***RUHNN HOLDING LIMITED,-63,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,2.2250000000,4.4500000000,0.00,,,,0.0000000000,0.0000000000,JNL,,781314109,07/09/2020,07/09/2020
2GU05003,USD,1,07/09/2020,90354D104,1,,,07/09/2020,,07/09/2020,R,***UCLOUDLINK GROUP INC,6,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,6.9375000000,13.8750000000,0.00,,,,0.0000000000,0.0000000000,JNL,,90354D104,07/09/2020,07/09/2020
2GU05003,USD,1,07/09/2020,91531W106,1,,,07/09/2020,,07/09/2020,R,***UP FINTECH HOLDING LTD,14372,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,3.4500000000,6.9000000000,0.00,,,,0.0000000000,0.0000000000,JNL,,91531W106,07/09/2020,07/09/2020
2GU05003,USD,2,07/09/2020,134748102,1,,,07/09/2020,,07/09/2020,R,***CANAAN INC,1772187,A,00000000000,,,,,,07/09/2020,STKFTR,,,,,,,,,,SR,E2REC,V010R29J,,,,0.9800000000,1.9600000000,0.00,,,,0.0000000000,0.0000000000,REC,,134748102,07/09/2020,07/09/2020
2GU05003,USD,2,07/09/2020,134748102,2,,,07/09/2020,,07/09/2020,R,***CANAAN INC,87516,A,00000000000,,,,,,07/09/2020,STKFTR,,,,,,,,,,SR,E2REC,V010R29J,,,,0.9800000000,1.9600000000,0.00,,,,0.0000000000,0.0000000000,REC,,134748102,07/09/2020,07/09/2020
2GU05003,USD,E,07/09/2020,26853E102,1,,,07/09/2020,,07/09/2020,D,***EHANG HOLDINGS LIMITED,-75,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,5.8550000000,11.7100000000,0.00,,,,0.0000000000,0.0000000000,JNL,,26853E102,07/09/2020,07/09/2020
2GU05003,USD,E,07/09/2020,36257Y109,1,,,07/09/2020,,07/09/2020,D,***GSX TECHEDU INC,-119400,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,39.1050000000,78.2100000000,0.00,,,,0.0000000000,0.0000000000,JNL,,36257Y109,07/09/2020,07/09/2020
2GU05003,USD,E,07/09/2020,45166V106,1,,,07/09/2020,,07/09/2020,R,IDEANOMICS INC,64427,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,0.7800000000,1.5600000000,0.00,,,,0.0000000000,0.0000000000,JNL,,45166V106,07/09/2020,07/09/2020
2GU05003,USD,E,07/09/2020,781314109,1,,,07/09/2020,,07/09/2020,R,***RUHNN HOLDING LIMITED,63,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,2.2250000000,4.4500000000,0.00,,,,0.0000000000,0.0000000000,JNL,,781314109,07/09/2020,07/09/2020
2GU05003,USD,E,07/09/2020,90354D104,1,,,07/09/2020,,07/09/2020,D,***UCLOUDLINK GROUP INC,-6,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,6.9375000000,13.8750000000,0.00,,,,0.0000000000,0.0000000000,JNL,,90354D104,07/09/2020,07/09/2020
2GU05003,USD,E,07/09/2020,91531W106,1,,,07/09/2020,,07/09/2020,D,***UP FINTECH HOLDING LTD,-14372,A,00000000000,,,,,,07/09/2020,,,,,,,,,,,FN,FNJNL,,,,,3.4500000000,6.9000000000,0.00,,,,0.0000000000,0.0000000000,JNL,,91531W106,07/09/2020,07/09/2020
